diff_n_comp,res,z
3,0.9490702329523244,['51434']
4,0.9524466054857372,['51435']
5,0.6072362486106802,['51440']
5,0.9273048221438334,['51441']
5,0.9113903197885524,['51442']
5,0.9504354016275384,['51443']
4,0.9446551104138362,['51444']
5,0.9525085608691553,['51445']
5,0.7647029765416778,['51450']
5,0.9296948101968341,['51451']
5,0.9276064192398443,['51452']
5,0.9480489206705198,['51453']
4,0.9469559931506624,['51454']
5,0.9421606109988054,['51455']
4,0.2819550753593822,['51500']
4,0.313715683064696,['51501']
4,0.3105639700564402,['51502']
4,0.3221310157253865,['51503']
3,0.317233443576566,['51504']
4,0.34186430060669093,['51505']
4,0.5020669838021897,['51510']
4,0.8025425123520961,['51511']
4,0.7884641862843956,['51512']
4,0.8539437332382876,['51513']
3,0.8477635522158159,['51514']
4,0.847772895436516,['51515']
4,0.457327898687393,['51520']
4,0.8131470989928989,['51521']
4,0.7843837812898075,['51522']
4,0.8635171100067933,['51523']
3,0.853060650433498,['51524']
4,0.8656456209874371,['51525']
3,0.6219566058215994,['51530']
3,0.8765381541448257,['51531']
3,0.8690534831851064,['51532']
3,0.8989489501161889,['51533']
2,0.8960040397694453,['51534']
3,0.8959897895981078,['51535']
4,0.5842506093351002,['51540']
4,0.8814099568664158,['51541']
4,0.8686945167153619,['51542']
4,0.9028425566807643,['51543']
3,0.8988697353058421,['51544']
4,0.9036564142292934,['51545']
4,0.6128114400600455,['51550']
4,0.8494166154683519,['51551']
4,0.8472054110779839,['51552']
4,0.8804246658805437,['51553']
3,0.8793790066682038,['51554']
4,0.8721374540905122,['51555']
5,0.013624837675907055,['52000']
5,0.01560364597986251,['52001']
5,0.01953422300801946,['52002']
5,0.0210845627080128,['52003']
4,0.01914131030167031,['52004']
5,0.01755464399772858,['52005']
5,0.023662872712511423,['52010']
5,0.03877351597241278,['52011']
5,0.04362711901225391,['52012']
5,0.04985437362163658,['52013']
4,0.045162404411024135,['52014']
5,0.05246405493484914,['52015']
5,0.022175179582036783,['52020']
5,0.04772797113266933,['52021']
5,0.03919282181484644,['52022']
5,0.04749514934091761,['52023']
4,0.04743569028947215,['52024']
5,0.04739514491787388,['52025']
4,0.03510857559564144,['52030']
4,0.047678860984621166,['52031']
4,0.05347139627170295,['52032']
4,0.07384083434250133,['52033']
3,0.04959268777673063,['52034']
4,0.0763710472873698,['52035']
5,0.03527739310251622,['52040']
5,0.0592606004957794,['52041']
5,0.05569491652247591,['52042']
5,0.05793201159242399,['52043']
4,0.05204557002417991,['52044']
5,0.06100850832884774,['52045']
5,0.035134401075752573,['52050']
5,0.05300988787035152,['52051']
5,0.05892582692197648,['52052']
5,0.060064047461881376,['52053']
4,0.0474799862387626,['52054']
5,0.059062099097323004,['52055']
5,0.1484526051526699,['52100']
5,0.171696540579457,['52101']
5,0.15602570616071187,['52102']
5,0.1792211053901659,['52103']
4,0.1740295609850991,['52104']
5,0.19222136272645418,['52105']
5,0.3388330349180456,['52110']
5,0.7100787870069368,['52111']
5,0.6824169164349436,['52112']
5,0.7879334522349728,['52113']
4,0.7732139253177753,['52114']
5,0.785664263599143,['52115']
5,0.28054215215372513,['52120']
5,0.6946117257847835,['52121']
5,0.6454720857593447,['52122']
5,0.7869130546800919,['52123']
4,0.7606802332168441,['52124']
5,0.7941827250941476,['52125']
4,0.46119649389520373,['52130']
4,0.8213318215443948,['52131']
4,0.8062077679066837,['52132']
4,0.8587834688355723,['52133']
3,0.85483638105124,['52134']
4,0.8574523998532425,['52135']
5,0.38593315213274515,['52140']
5,0.8122838258362642,['52141']
5,0.7852933545620063,['52142']
5,0.8599590929487844,['52143']
4,0.8484825400842232,['52144']
5,0.8628516397376843,['52145']
5,0.5174165338139962,['52150']
5,0.7991207799653158,['52151']
5,0.7925016482642415,['52152']
5,0.8416745347855541,['52153']
4,0.8391681023930457,['52154']
5,0.8296054542389194,['52155']
5,0.1128497753838374,['52200']
5,0.15005415454405818,['52201']
5,0.13397104161553802,['52202']
5,0.15993584372338138,['52203']
4,0.15024767910117867,['52204']
5,0.1503603902744745,['52205']
5,0.3083701093248962,['52210']
5,0.7070259120833992,['52211']
5,0.670813838578225,['52212']
5,0.7984496140639193,['52213']
4,0.7821114449620514,['52214']
5,0.7967959507094469,['52215']
5,0.23857897463960906,['52220']
5,0.667338492389998,['52221']
5,0.608835582435886,['52222']
5,0.7796255856960854,['52223']
4,0.7425881855980626,['52224']
5,0.7922687905703999,['52225']
4,0.4261709990425312,['52230']
4,0.8317105680226785,['52231']
4,0.8087265188133733,['52232']
4,0.8767033163761566,['52233']
3,0.8685898749434688,['52234']
4,0.8762807828140767,['52235']
5,0.33478323048204545,['52240']
5,0.8115155181677978,['52241']
5,0.7726462324976406,['52242']
5,0.8687990053305716,['52243']
4,0.8536692097600344,['52244']
5,0.8759693045829382,['52245']
5,0.5375967492321053,['52250']
5,0.8227530022200806,['52251']
5,0.8189557074319519,['52252']
5,0.8649709842881711,['52253']
4,0.8646663540929849,['52254']
5,0.8555369800937902,['52255']
5,0.3069843834270663,['52300']
5,0.331519000158899,['52301']
5,0.32713808114319715,['52302']
5,0.3450860375677564,['52303']
4,0.34518973007153814,['52304']
5,0.37233952115831226,['52305']
5,0.5813182180708207,['52310']
5,0.8735107344148609,['52311']
5,0.8584005077936311,['52312']
5,0.9130507088660432,['52313']
4,0.9075182964125679,['52314']
5,0.9107304504285457,['52315']
5,0.4995343108270423,['52320']
5,0.8643010950682325,['52321']
5,0.8371160825800209,['52322']
5,0.9124871862275495,['52323']
4,0.8997299333329336,['52324']
5,0.9164687753819464,['52325']
4,0.7023020593960422,['52330']
4,0.9288021033604454,['52331']
4,0.9214683881627016,['52332']
4,0.9449984537957694,['52333']
3,0.9427761085944423,['52334']
4,0.9440211835572009,['52335']
5,0.634920880784643,['52340']
5,0.9253562512176038,['52341']
5,0.912492766292466,['52342']
5,0.9450714781521792,['52343']
4,0.94031396473391,['52344']
5,0.94658042624259,['52345']
5,0.7471226955756111,['52350']
5,0.9177153098727399,['52351']
5,0.9162083667838123,['52352']
5,0.9364012544968359,['52353']
4,0.9366486955453163,['52354']
5,0.9316768372986622,['52355']
5,0.2517519455245128,['52400']
5,0.2794111560641094,['52401']
5,0.2677142684983804,['52402']
5,0.2930566518191177,['52403']
4,0.2885803790371362,['52404']
5,0.30577017412220353,['52405']
5,0.5472717926639598,['52410']
5,0.8728881331122624,['52411']
5,0.8514051535061258,['52412']
5,0.9173163603084227,['52413']
4,0.9096312049374574,['52414']
5,0.9171151034229396,['52415']
5,0.4408808495972704,['52420']
5,0.8494806804128393,['52421']
5,0.8131507960217202,['52422']
5,0.909563159997142,['52423']
4,0.892924176644354,['52424']
5,0.916511340340833,['52425']
4,0.6696964466109393,['52430']
4,0.9338734047734467,['52431']
4,0.9232792115025524,['52432']
4,0.9516661225872983,['52433']
3,0.9489621509620545,['52434']
4,0.9520524200977388,['52435']
5,0.5779525918586575,['52440']
5,0.9241469360142608,['52441']
5,0.9061852219030306,['52442']
5,0.9500309498007938,['52443']
4,0.9427546960727242,['52444']
5,0.9525751854463159,['52445']
5,0.7642985262970253,['52450']
5,0.929364472096317,['52451']
5,0.926764367121401,['52452']
5,0.9478143614732346,['52453']
4,0.9468318582998735,['52454']
5,0.94264026455214,['52455']
4,0.3186928954094591,['52500']
4,0.3422062341166939,['52501']
4,0.34363029435055864,['52502']
4,0.3558078937425934,['52503']
3,0.3504455230573868,['52504']
4,0.3780796079542055,['52505']
4,0.5368686837430248,['52510']
4,0.8269127948083638,['52511']
4,0.8129975429033764,['52512']
4,0.8729892689227738,['52513']
3,0.8669658560073892,['52514']
4,0.8666012330542835,['52515']
4,0.49307994144601885,['52520']
4,0.8344355214069662,['52521']
4,0.8086087885446004,['52522']
4,0.8809673578660623,['52523']
3,0.8706216214541236,['52524']
4,0.8831394484074738,['52525']
3,0.6544146497169141,['52530']
3,0.8920666200216463,['52531']
3,0.8858792491036117,['52532']
3,0.9122821158066483,['52533']
2,0.9100046375831714,['52534']
3,0.9097163263163707,['52535']
4,0.614843431245541,['52540']
4,0.8961277941547753,['52541']
4,0.8850581196983901,['52542']
4,0.9157490767996224,['52543']
3,0.912123459635717,['52544']
4,0.9163158993889792,['52545']
4,0.6510454882995319,['52550']
4,0.8693488283246452,['52551']
4,0.8665911585923652,['52552']
4,0.8958438361663225,['52553']
3,0.8956901667540534,['52554']
4,0.8889787310471099,['52555']
4,0.022174363366265618,['53000']
4,0.022993515031914144,['53001']
4,0.020783560678725697,['53002']
4,0.030521616579948802,['53003']
3,0.020500532699360165,['53004']
4,0.02248304258840782,['53005']
4,0.030908556789549978,['53010']
4,0.045996800903428066,['53011']
4,0.054500271452574835,['53012']
4,0.06415741101072063,['53013']
3,0.06433510330380657,['53014']
4,0.05275047644190948,['53015']
4,0.03761792254187945,['53020']
4,0.04889162744882822,['53021']
4,0.05334766986409582,['53022']
4,0.07140644594075221,['53023']
3,0.057793801712661616,['53024']
4,0.062497483034224525,['53025']
3,0.04137157967855447,['53030']
3,0.0642652197497644,['53031']
3,0.07639171507531307,['53032']
3,0.08733680459348447,['53033']
2,0.07465500943782584,['53034']
3,0.09292994475558368,['53035']
4,0.030299979212657542,['53040']
4,0.06790291557533988,['53041']
4,0.06575735614907419,['53042']
4,0.07511452562791354,['53043']
3,0.06900948143204629,['53044']
4,0.06973989602321655,['53045']
4,0.04364040624292933,['53050']
4,0.06863528405830413,['53051']
4,0.06794813803737207,['53052']
4,0.07867513502422369,['53053']
3,0.09348773145204434,['53054']
4,0.07545731682556278,['53055']
4,0.2365639784060321,['53100']
4,0.26363779430295076,['53101']
4,0.25817482900793753,['53102']
4,0.2873640502523764,['53103']
3,0.26727235884470496,['53104']
4,0.2907264344790766,['53105']
4,0.48036385496198875,['53110']
4,0.8113045649099884,['53111']
4,0.7938432393018043,['53112']
4,0.8660218229203761,['53113']
3,0.8567711751677423,['53114']
4,0.8617900654233713,['53115']
4,0.4099048104410523,['53120']
4,0.8061836528589403,['53121']
4,0.7696441069104349,['53122']
4,0.8687068955775962,['53123']
3,0.8533428158322431,['53124']
4,0.8719486762221682,['53125']
3,0.6069709823217135,['53130']
3,0.8879036606578816,['53131']
3,0.8786151401491834,['53132']
3,0.9113358983069109,['53133']
2,0.9081036378268558,['53134']
3,0.9091602099418877,['53135']
4,0.543785514754524,['53140']
4,0.8857152378627402,['53141']
4,0.8696344180163951,['53142']
4,0.9125920408968837,['53143']
3,0.9059960558483141,['53144']
4,0.914457307208094,['53145']
4,0.6407264612976985,['53150']
4,0.8681149217511777,['53151']
4,0.8678264768594981,['53152']
4,0.897106371872165,['53153']
3,0.8972476564964313,['53154']
4,0.8903896619628088,['53155']
4,0.21673342180375932,['53200']
4,0.24564365946420022,['53201']
4,0.24337549302273495,['53202']
4,0.2645558692910827,['53203']
3,0.24905553377159836,['53204']
4,0.2805675199544927,['53205']
4,0.48841969058684603,['53210']
4,0.8371068679945445,['53211']
4,0.8132888380607018,['53212']
4,0.8900291767929316,['53213']
3,0.8807607700015958,['53214']
4,0.8891308811777839,['53215']
4,0.39437899846375524,['53220']
4,0.8139979997238193,['53221']
4,0.7728486544862608,['53222']
4,0.883078493906971,['53223']
3,0.8649208271091858,['53224']
4,0.8907248161226916,['53225']
3,0.6133212674906912,['53230']
3,0.9093197984690807,['53231']
3,0.8982603422455543,['53232']
3,0.9336059797749637,['53233']
2,0.9292621283822775,['53234']
3,0.9326976278979612,['53235']
4,0.5352250520859863,['53240']
4,0.9011018288991192,['53241']
4,0.8808418086288005,['53242']
4,0.9309822636598044,['53243']
3,0.9232100108031377,['53244']
4,0.9337515383040229,['53245']
4,0.6989608406208769,['53250']
4,0.9013293890608067,['53251']
4,0.8992711247369961,['53252']
4,0.9252445693183977,['53253']
3,0.9247665601971983,['53254']
4,0.919447999749202,['53255']
4,0.45880719081919064,['53300']
4,0.4948028462468536,['53301']
4,0.47674392605052934,['53302']
4,0.5001166101561773,['53303']
3,0.49508939923937656,['53304']
4,0.5253094435193066,['53305']
4,0.7207860932306123,['53310']
4,0.9237478549900107,['53311']
4,0.9163258727418286,['53312']
4,0.9476959389913239,['53313']
3,0.9446671803547897,['53314']
4,0.9455280978710721,['53315']
4,0.6543893557502922,['53320']
4,0.9215198180046135,['53321']
4,0.9050110280023641,['53322']
4,0.9490211350104157,['53323']
3,0.9424269484163842,['53324']
4,0.9506886899711973,['53325']
3,0.8125406343404875,['53330']
3,0.9569864451958158,['53331']
3,0.9528786243903689,['53332']
3,0.9668754251085461,['53333']
2,0.9651888240783871,['53334']
3,0.9659621882003354,['53335']
4,0.7713381793114017,['53340']
4,0.9563552049956413,['53341']
4,0.949710930852418,['53342']
4,0.9672572944846626,['53343']
3,0.9649240184200165,['53344']
4,0.9676005613225312,['53345']
4,0.832029398656673,['53350']
4,0.9493031545135533,['53351']
4,0.9480290412132414,['53352']
4,0.9608049924810412,['53353']
3,0.9607381495989412,['53354']
4,0.9577736088711901,['53355']
4,0.42865339350342596,['53400']
4,0.4520885010747693,['53401']
4,0.4445733512419129,['53402']
4,0.4754270995691975,['53403']
3,0.4534878624948955,['53404']
4,0.4933283688962515,['53405']
4,0.7208014595257038,['53410']
4,0.9339168025534453,['53411']
4,0.9243210414784794,['53412']
4,0.9570454363918557,['53413']
3,0.953377756325466,['53414']
4,0.9570370092981579,['53415']
4,0.6369598242046933,['53420']
4,0.92563332833043,['53421']
4,0.9053022321629303,['53422']
4,0.9549112032251067,['53423']
3,0.9460514479424574,['53424']
4,0.9581660904358963,['53425']
3,0.8173708925828332,['53430']
3,0.9655227253183523,['53431']
3,0.961330995860823,['53432']
3,0.9745463808071695,['53433']
2,0.9730231367487349,['53434']
3,0.9741020500413694,['53435']
4,0.7534370038871748,['53440']
4,0.9622671957566776,['53441']
4,0.9544201182964066,['53442']
4,0.9739012897690553,['53443']
3,0.9710702208457015,['53444']
4,0.9750418073545614,['53445']
4,0.8642128520664362,['53450']
4,0.9622830169165688,['53451']
4,0.9610710865172019,['53452']
4,0.9716296685668498,['53453']
3,0.9711342693612353,['53454']
4,0.9692133773702155,['53455']
3,0.4101558114638471,['53500']
3,0.4395549599657978,['53501']
3,0.42522526361313706,['53502']
3,0.4581340717333276,['53503']
2,0.4535866693502484,['53504']
3,0.46819803873500365,['53505']
3,0.6313770532225437,['53510']
3,0.8786310683763193,['53511']
3,0.8697975056022594,['53512']
3,0.9123090031129695,['53513']
2,0.9082781945119549,['53514']
3,0.9077127779570904,['53515']
3,0.5891774251177936,['53520']
3,0.8844532551719908,['53521']
3,0.8658727635331142,['53522']
3,0.9188903270597607,['53523']
2,0.9112734548890892,['53524']
3,0.9197539809624464,['53525']
2,0.7441192823722352,['53530']
2,0.9264674940448011,['53531']
2,0.9219540789511316,['53532']
2,0.9405703471030399,['53533']
1,0.9390320534702056,['53534']
2,0.9387286537662335,['53535']
3,0.7096315307292604,['53540']
3,0.9291174888055721,['53541']
3,0.9217527255149102,['53542']
3,0.9432408248235509,['53543']
2,0.9404918434507479,['53544']
3,0.9434913412596632,['53545']
3,0.7397287634646812,['53550']
3,0.9100132877916217,['53551']
3,0.9084959182610324,['53552']
3,0.929169567279321,['53553']
2,0.9289059505416439,['53554']
3,0.9242568495065383,['53555']
5,0.02013977472735249,['54000']
5,0.023302598683925743,['54001']
5,0.024868396866765143,['54002']
5,0.02059582382867636,['54003']
4,0.028010023578646695,['54004']
5,0.03176120676006429,['54005']
5,0.02761162281160056,['54010']
5,0.05479479945517762,['54011']
5,0.04889088901544554,['54012']
5,0.05650006940596363,['54013']
4,0.06015276096990467,['54014']
5,0.05384500853798196,['54015']
5,0.03607213837894623,['54020']
5,0.05202518394678505,['54021']
5,0.05010453175952421,['54022']
5,0.060396843568899926,['54023']
4,0.06310172318886623,['54024']
5,0.061309474506613226,['54025']
4,0.043655042138007534,['54030']
4,0.06489541312183382,['54031']
4,0.05737825271837372,['54032']
4,0.07350366333430312,['54033']
3,0.08199289537929749,['54034']
4,0.08290871170583572,['54035']
5,0.04622288965790847,['54040']
5,0.06545628138505927,['54041']
5,0.0674002317797856,['54042']
5,0.07235259738019909,['54043']
4,0.06761925454051909,['54044']
5,0.07589247845338463,['54045']
5,0.050462329866258024,['54050']
5,0.07417421722687233,['54051']
5,0.06713955824441231,['54052']
5,0.0653552679050466,['54053']
4,0.08115044269034202,['54054']
5,0.08397922172912377,['54055']
5,0.24093837902616402,['54100']
5,0.2703095874488646,['54101']
5,0.26337399285250884,['54102']
5,0.2853214184045481,['54103']
4,0.2675182466786664,['54104']
5,0.2997387109719428,['54105']
5,0.48877032716414365,['54110']
5,0.8199247877540649,['54111']
5,0.801120707380981,['54112']
5,0.8730602395637324,['54113']
4,0.8642865280670005,['54114']
5,0.8695052399545705,['54115']
5,0.4207072434626489,['54120']
5,0.8112128014518705,['54121']
5,0.775792886901988,['54122']
5,0.8742552168417802,['54123']
4,0.8573381149314796,['54124']
5,0.8784123329909912,['54125']
4,0.6172883493105117,['54130']
4,0.8937964144907787,['54131']
4,0.8846671303643412,['54132']
4,0.9176971106871183,['54133']
3,0.9137810771545761,['54134']
4,0.9160717469741342,['54135']
5,0.5518762359105343,['54140']
5,0.891153719000853,['54141']
5,0.8748386488930603,['54142']
5,0.9180864952509319,['54143']
4,0.9119247674485969,['54144']
5,0.9197852848087531,['54145']
5,0.6554599383548783,['54150']
5,0.8770535592700658,['54151']
5,0.8758701731008075,['54152']
5,0.9046616497105241,['54153']
4,0.9040340856905001,['54154']
5,0.8977903574641091,['54155']
5,0.20481360509637647,['54200']
5,0.23181320830260269,['54201']
5,0.23073452814096929,['54202']
5,0.24881283090288878,['54203']
4,0.23786015265737004,['54204']
5,0.263959339250548,['54205']
5,0.47499593991133976,['54210']
5,0.8337382714253344,['54211']
